timestamp,zone,temp,uv
2025-09-02 02:37:43.993204,Boys Hostel 2,21.551328104879502,0.0
2025-09-02 02:37:43.993204,Main Parking Lot,25.635130895571265,0.0
2025-09-02 02:37:43.993204,Sports Stadium,32.76893656250932,0.0
2025-09-02 02:37:43.993204,Green Quad,17.987515631728407,0.0
2025-09-02 02:37:43.993204,Boys Hostel 1,24.2860446423696,0.0
2025-09-02 03:37:43.993204,Central Library,16.049541911946374,0.0
2025-09-02 03:37:43.993204,Green Quad,15.0,0.0
2025-09-02 03:37:43.993204,Boys Hostel 1,21.91068380302452,0.0
2025-09-02 03:37:43.993204,Academic Block B,16.81766928904479,0.0
2025-09-02 03:37:43.993204,Food Court,20.62245665674406,0.0
2025-09-02 03:37:43.993204,Boys Hostel 2,20.992662197205537,0.0
2025-09-02 03:37:43.993204,Main Parking Lot,19.895985041230343,0.0
2025-09-02 03:37:43.993204,Academic Block A,18.611654779701677,0.0
2025-09-02 03:37:43.993204,Girls Hostel,15.272857022248523,0.0
2025-09-02 03:37:43.993204,Sports Stadium,28.498737011520923,0.0
2025-09-02 04:37:43.993204,Green Quad,15.0,0.0
2025-09-02 04:37:43.993204,Girls Hostel,19.529022409466595,0.0
2025-09-02 04:37:43.993204,Academic Block B,17.69845849536383,0.0
2025-09-02 04:37:43.993204,Boys Hostel 2,19.958222743455657,0.0
2025-09-02 04:37:43.993204,Boys Hostel 1,16.305820406110094,0.0
2025-09-02 04:37:43.993204,Academic Block A,17.298095080922916,0.0
2025-09-02 04:37:43.993204,Sports Stadium,31.1490019052658,0.0
2025-09-02 04:37:43.993204,Main Parking Lot,26.861935406136286,0.0
2025-09-02 04:37:43.993204,Central Library,18.870781597224024,0.0
2025-09-02 04:37:43.993204,Food Court,26.77318041905585,0.0
2025-09-02 05:37:43.993204,Boys Hostel 1,22.066201444955645,0.0
2025-09-02 05:37:43.993204,Academic Block B,18.300151078538544,0.0
2025-09-02 05:37:43.993204,Boys Hostel 2,19.65545604962065,0.0
2025-09-02 05:37:43.993204,Academic Block A,18.204869801007657,0.0
2025-09-02 05:37:43.993204,Girls Hostel,21.531736160127267,0.0
2025-09-02 05:37:43.993204,Green Quad,18.902102920412194,0.0
2025-09-02 05:37:43.993204,Central Library,17.915575386477315,0.0
2025-09-02 05:37:43.993204,Sports Stadium,29.274084176481523,0.0
2025-09-02 05:37:43.993204,Food Court,22.014529987395736,0.0
2025-09-02 05:37:43.993204,Main Parking Lot,23.086728569938987,0.0
2025-09-02 06:37:43.993204,Academic Block A,24.806881493720915,0.0
2025-09-02 06:37:43.993204,Main Parking Lot,28.333425561933495,0.0
2025-09-02 06:37:43.993204,Central Library,17.880635599169924,0.0
2025-09-02 06:37:43.993204,Academic Block B,22.44008330327612,0.0
2025-09-02 06:37:43.993204,Girls Hostel,21.075982296037317,0.0
2025-09-02 06:37:43.993204,Sports Stadium,30.925855392466097,0.0
2025-09-02 06:37:43.993204,Green Quad,17.486004599737687,0.0
2025-09-02 06:37:43.993204,Food Court,17.957280026521698,0.0
2025-09-02 06:37:43.993204,Boys Hostel 1,22.88126066569103,0.0
2025-09-02 06:37:43.993204,Boys Hostel 2,26.692223546522673,0.0
2025-09-02 07:37:43.993204,Green Quad,22.687805653227596,8.04426195534402
2025-09-02 07:37:43.993204,Boys Hostel 2,32.012480935886444,5.508123037621966
2025-09-02 07:37:43.993204,Academic Block B,28.785541284423616,4.250674955016326
2025-09-02 07:37:43.993204,Academic Block A,29.39182192439778,3.96670302089075
2025-09-02 07:37:43.993204,Food Court,29.20706780614422,7.252792193353232
2025-09-02 07:37:43.993204,Girls Hostel,30.433690089130323,6.603149676018399
2025-09-02 07:37:43.993204,Central Library,26.530814292817972,4.625556229173879
2025-09-02 07:37:43.993204,Boys Hostel 1,28.618482431890406,6.389366779743823
2025-09-02 07:37:43.993204,Main Parking Lot,36.1662418717029,6.392507354294069
2025-09-02 07:37:43.993204,Sports Stadium,38.25502866347411,8.620209822464322
2025-09-02 08:37:43.993204,Main Parking Lot,36.33916137545988,5.517767246579243
2025-09-02 08:37:43.993204,Boys Hostel 2,30.4915624709969,7.277623957404045
2025-09-02 08:37:43.993204,Sports Stadium,36.95993082812465,7.858879911100805
2025-09-02 08:37:43.993204,Girls Hostel,30.64313436851525,7.562504511040336
2025-09-02 08:37:43.993204,Green Quad,30.4307227823109,9.111425275972865
2025-09-02 08:37:43.993204,Central Library,30.467209781889743,6.241304278548735
2025-09-02 08:37:43.993204,Food Court,34.501847058653375,8.044889915310174
2025-09-02 08:37:43.993204,Boys Hostel 1,35.2699382155377,7.560864312737591
2025-09-02 08:37:43.993204,Academic Block A,30.24476951402664,6.507796157919853
2025-09-02 08:37:43.993204,Academic Block B,31.41867127092,7.570653895098378
2025-09-02 09:37:43.993204,Boys Hostel 2,39.7189776730638,7.45859137905198
2025-09-02 09:37:43.993204,Boys Hostel 1,33.24280061797453,6.63320450190026
2025-09-02 09:37:43.993204,Green Quad,28.935356186013234,9.447398132236833
2025-09-02 09:37:43.993204,Central Library,26.577981116928946,5.965124481999008
2025-09-02 09:37:43.993204,Girls Hostel,36.02195949381853,7.673464804909983
2025-09-02 09:37:43.993204,Main Parking Lot,39.868182188113515,9.089602239038461
2025-09-02 09:37:43.993204,Sports Stadium,45.637564440175005,8.330179643872292
2025-09-02 09:37:43.993204,Food Court,35.45302583915084,7.771106286349301
2025-09-02 09:37:43.993204,Academic Block A,31.92309759165674,7.908224013546674
2025-09-02 09:37:43.993204,Academic Block B,31.429105952494734,7.409223320371532
2025-09-02 10:37:43.993204,Academic Block A,35.08823048516237,8.12591761799793
2025-09-02 10:37:43.993204,Girls Hostel,33.55094776171314,8.437705397771117
2025-09-02 10:37:43.993204,Boys Hostel 1,33.956732039558624,9.340867894012884
2025-09-02 10:37:43.993204,Green Quad,31.946275904176684,9.201904479318296
2025-09-02 10:37:43.993204,Academic Block B,33.40179234140599,6.49597073539865
2025-09-02 10:37:43.993204,Food Court,40.62546729114236,8.687027724220563
2025-09-02 10:37:43.993204,Boys Hostel 2,30.929712034414184,10.073476295125133
2025-09-02 10:37:43.993204,Main Parking Lot,42.441963252160285,10.2874030885553
2025-09-02 10:37:43.993204,Sports Stadium,46.19440286686462,10.270756241769194
2025-09-02 10:37:43.993204,Central Library,34.414969263513456,6.075526647200112
2025-09-02 11:37:43.993204,Sports Stadium,40.91326186086279,7.300359122755975
2025-09-02 11:37:43.993204,Academic Block B,35.11845750160476,8.71211379924065
2025-09-02 11:37:43.993204,Boys Hostel 2,30.700263884844457,10.02500307596349
2025-09-02 11:37:43.993204,Green Quad,32.79336914377967,7.077089820932064
2025-09-02 11:37:43.993204,Central Library,33.316862437367725,6.4200225593226845
2025-09-02 11:37:43.993204,Boys Hostel 1,39.58554299029679,8.64298212992544
2025-09-02 11:37:43.993204,Main Parking Lot,32.334306042864746,9.076191014765408
2025-09-02 11:37:43.993204,Food Court,40.85135150619161,7.074716172545511
2025-09-02 11:37:43.993204,Girls Hostel,42.6948754185932,6.990624404157386
2025-09-02 11:37:43.993204,Academic Block A,33.377591474707984,7.37854827073534
2025-09-02 12:37:43.993204,Boys Hostel 1,36.43625910336339,7.0919310513588885
2025-09-02 12:37:43.993204,Green Quad,35.266213544628975,9.648277724698708
2025-09-02 12:37:43.993204,Main Parking Lot,43.91615243216656,8.910345354446807
2025-09-02 12:37:43.993204,Girls Hostel,41.71825968954554,7.332817018586459
2025-09-02 12:37:43.993204,Sports Stadium,44.99090972855614,8.090455824461387
2025-09-02 12:37:43.993204,Academic Block B,36.76658575701656,8.01438829591211
2025-09-02 12:37:43.993204,Academic Block A,35.50476541484682,6.807666590484137
2025-09-02 12:37:43.993204,Boys Hostel 2,42.041540863836495,6.866557829829427
2025-09-02 12:37:43.993204,Food Court,39.01585806482449,9.517523934478023
2025-09-02 12:37:43.993204,Central Library,34.34875193054026,6.1018753726982276
2025-09-02 13:37:43.993204,Food Court,37.393577418064176,8.915900991320798
2025-09-02 13:37:43.993204,Sports Stadium,45.190002168866684,11.712032431321685
2025-09-02 13:37:43.993204,Central Library,35.211507033886576,7.8822716458983315
2025-09-02 13:37:43.993204,Girls Hostel,40.14552193345289,8.076997827469206
2025-09-02 13:37:43.993204,Boys Hostel 1,36.6454334511246,9.264602298685233
2025-09-02 13:37:43.993204,Green Quad,33.744387038200415,7.471266394765547
2025-09-02 13:37:43.993204,Boys Hostel 2,36.820944585762504,8.735621003298206
2025-09-02 13:37:43.993204,Main Parking Lot,38.036646829602674,11.434929778165362
2025-09-02 13:37:43.993204,Academic Block A,36.38523948491615,7.185518486936117
2025-09-02 13:37:43.993204,Academic Block B,39.63863971150659,8.19144024855177
2025-09-02 14:37:43.993204,Central Library,34.754592568234685,8.586110999127893
2025-09-02 14:37:43.993204,Boys Hostel 2,37.95116402434811,9.582231117833835
2025-09-02 14:37:43.993204,Academic Block A,35.557310217638715,9.00478554647966
2025-09-02 14:37:43.993204,Academic Block B,37.62226554044599,7.903302933380931
2025-09-02 14:37:43.993204,Sports Stadium,45.2960082278182,9.322367149660703
2025-09-02 14:37:43.993204,Food Court,42.11480000935417,8.726115957330302
2025-09-02 14:37:43.993204,Main Parking Lot,44.00172997758493,9.772322448824399
2025-09-02 14:37:43.993204,Boys Hostel 1,37.68426398699241,7.83304242580207
2025-09-02 14:37:43.993204,Girls Hostel,38.33925600790607,9.712772412263103
2025-09-02 14:37:43.993204,Green Quad,34.11077770093336,12.320888708974026
2025-09-02 15:37:43.993204,Green Quad,39.574699632492305,8.598684170564333
2025-09-02 15:37:43.993204,Central Library,34.655263439389415,6.849558976375099
2025-09-02 15:37:43.993204,Food Court,41.1935336911091,8.865730843508626
2025-09-02 15:37:43.993204,Boys Hostel 2,40.37667731767735,9.187536855469085
2025-09-02 15:37:43.993204,Main Parking Lot,43.86451612252701,10.563387364606404
2025-09-02 15:37:43.993204,Boys Hostel 1,40.56689404696482,6.6658110405144315
2025-09-02 15:37:43.993204,Academic Block B,39.11010166735792,8.184961059818981
2025-09-02 15:37:43.993204,Girls Hostel,38.848873543181924,9.568767672393923
2025-09-02 15:37:43.993204,Sports Stadium,50.30905719008052,10.4863468018099
2025-09-02 15:37:43.993204,Academic Block A,35.04797558207156,8.918064724333682
2025-09-02 16:37:43.993204,Main Parking Lot,47.765985442854486,8.116740453607274
2025-09-02 16:37:43.993204,Girls Hostel,37.6105932779869,8.372865881771887
2025-09-02 16:37:43.993204,Academic Block B,41.62638584780985,7.0061445194869485
2025-09-02 16:37:43.993204,Academic Block A,38.99369747368333,8.830402326458813
2025-09-02 16:37:43.993204,Sports Stadium,40.1066502618607,11.099720852271796
2025-09-02 16:37:43.993204,Central Library,39.291489040716925,8.16946550695906
2025-09-02 16:37:43.993204,Boys Hostel 2,38.51516654948461,8.625421547888353
2025-09-02 16:37:43.993204,Food Court,43.65776387802986,8.35260868551692
2025-09-02 16:37:43.993204,Boys Hostel 1,39.14589282799904,7.129082008996896
2025-09-02 16:37:43.993204,Green Quad,38.018774207259376,9.288239992650919
2025-09-02 17:37:43.993204,Sports Stadium,37.19657778866529,11.091075565818121
2025-09-02 17:37:43.993204,Academic Block B,35.26489212433381,7.210509720733743
2025-09-02 17:37:43.993204,Green Quad,32.176071561506454,11.163154810546216
2025-09-02 17:37:43.993204,Boys Hostel 1,42.93618495700841,9.386451418229827
2025-09-02 17:37:43.993204,Girls Hostel,36.2332821346491,8.91910867189124
2025-09-02 17:37:43.993204,Academic Block A,37.612037322084056,7.490918762921345
2025-09-02 17:37:43.993204,Boys Hostel 2,39.198144799713,8.883562109502869
2025-09-02 17:37:43.993204,Central Library,33.67576917802639,6.994798005572616
2025-09-02 17:37:43.993204,Main Parking Lot,37.82575492186459,11.110171778303476
2025-09-02 17:37:43.993204,Food Court,43.276598531216315,8.111879746616475
2025-09-02 18:37:43.993204,Central Library,31.551555259723923,6.958368295915096
2025-09-02 18:37:43.993204,Main Parking Lot,42.032382446514525,10.526378730567641
2025-09-02 18:37:43.993204,Girls Hostel,33.15760189512087,7.325259361230603
2025-09-02 18:37:43.993204,Academic Block A,33.901061344270914,6.36653195151103
2025-09-02 18:37:43.993204,Academic Block B,32.97432623536363,7.378437027724662
2025-09-02 18:37:43.993204,Food Court,35.91415493662459,8.130752925176832
2025-09-02 18:37:43.993204,Green Quad,34.124961176875175,8.534521655751982
2025-09-02 18:37:43.993204,Sports Stadium,39.312717069642765,8.047855405435412
2025-09-02 18:37:43.993204,Boys Hostel 2,32.661311191965844,7.512722340984741
2025-09-02 18:37:43.993204,Boys Hostel 1,41.202685528377465,7.888638366682552
2025-09-02 19:37:43.993204,Girls Hostel,36.10025167506478,7.561398449139917
2025-09-02 19:37:43.993204,Green Quad,26.256602917091183,8.287276013357586
2025-09-02 19:37:43.993204,Academic Block A,34.21676581649711,7.227669006205413
2025-09-02 19:37:43.993204,Central Library,31.476185992204346,5.985355562315274
2025-09-02 19:37:43.993204,Main Parking Lot,32.57498622158784,5.81124763969878
2025-09-02 19:37:43.993204,Boys Hostel 2,36.9121070983746,7.751466073959791
2025-09-02 19:37:43.993204,Food Court,33.02667586537611,8.388793050436206
2025-09-02 19:37:43.993204,Sports Stadium,27.198969387433944,6.611266578889303
2025-09-02 19:37:43.993204,Academic Block B,33.40491190130195,5.143745108635233
2025-09-02 19:37:43.993204,Boys Hostel 1,34.23184666752213,6.2342770146913375
2025-09-02 20:37:43.993204,Sports Stadium,20.246130443310705,0.0
2025-09-02 20:37:43.993204,Main Parking Lot,35.723547090278004,0.0
2025-09-02 20:37:43.993204,Green Quad,21.20483269293269,0.0
2025-09-02 20:37:43.993204,Academic Block A,25.16755200728814,0.0
2025-09-02 20:37:43.993204,Boys Hostel 1,24.501958082841472,0.0
2025-09-02 20:37:43.993204,Girls Hostel,30.333192417897294,0.0
2025-09-02 20:37:43.993204,Central Library,21.82819479296146,0.0
2025-09-02 20:37:43.993204,Academic Block B,24.002249990412434,0.0
2025-09-02 20:37:43.993204,Food Court,34.32816506406175,0.0
2025-09-02 20:37:43.993204,Boys Hostel 2,28.308721764265883,0.0
2025-09-02 21:37:43.993204,Central Library,17.747209113502123,0.0
2025-09-02 21:37:43.993204,Academic Block A,22.620728197960933,0.0
2025-09-02 21:37:43.993204,Boys Hostel 1,24.501814568856247,0.0
2025-09-02 21:37:43.993204,Boys Hostel 2,19.364357598946338,0.0
2025-09-02 21:37:43.993204,Girls Hostel,20.557207748560128,0.0
2025-09-02 21:37:43.993204,Green Quad,17.958802097700403,0.0
2025-09-02 21:37:43.993204,Academic Block B,20.161458761887886,0.0
2025-09-02 21:37:43.993204,Main Parking Lot,28.001647077247156,0.0
2025-09-02 21:37:43.993204,Sports Stadium,29.68619145619342,0.0
2025-09-02 21:37:43.993204,Food Court,22.778740594743923,0.0
2025-09-02 22:37:43.993204,Central Library,18.679592490084065,0.0
2025-09-02 22:37:43.993204,Boys Hostel 1,21.942341777352283,0.0
2025-09-02 22:37:43.993204,Academic Block A,19.01418585124282,0.0
2025-09-02 22:37:43.993204,Green Quad,23.41255271523937,0.0
2025-09-02 22:37:43.993204,Academic Block B,20.347232431715756,0.0
2025-09-02 22:37:43.993204,Girls Hostel,18.216873938583507,0.0
2025-09-02 22:37:43.993204,Boys Hostel 2,20.340535455092937,0.0
2025-09-02 22:37:43.993204,Main Parking Lot,26.954386026330127,0.0
2025-09-02 22:37:43.993204,Food Court,23.597660661950993,0.0
2025-09-02 22:37:43.993204,Sports Stadium,26.541112103145338,0.0
2025-09-02 23:37:43.993204,Food Court,22.724324701549875,0.0
2025-09-02 23:37:43.993204,Boys Hostel 1,22.535521124986495,0.0
2025-09-02 23:37:43.993204,Main Parking Lot,21.835988751560738,0.0
2025-09-02 23:37:43.993204,Girls Hostel,20.534288542883832,0.0
2025-09-02 23:37:43.993204,Central Library,15.664136090830908,0.0
2025-09-02 23:37:43.993204,Boys Hostel 2,21.66645798775733,0.0
2025-09-02 23:37:43.993204,Green Quad,17.086153170542627,0.0
2025-09-02 23:37:43.993204,Academic Block A,17.625757041776886,0.0
2025-09-02 23:37:43.993204,Academic Block B,22.738189292364673,0.0
2025-09-02 23:37:43.993204,Sports Stadium,25.49350810525634,0.0
2025-09-03 00:37:43.993204,Girls Hostel,18.06672105969703,0.0
2025-09-03 00:37:43.993204,Academic Block A,15.0,0.0
2025-09-03 00:37:43.993204,Sports Stadium,26.054408149318384,0.0
2025-09-03 00:37:43.993204,Main Parking Lot,36.38449303979692,0.0
2025-09-03 00:37:43.993204,Boys Hostel 2,18.64732939456164,0.0
2025-09-03 00:37:43.993204,Boys Hostel 1,20.19009127689714,0.0
2025-09-03 00:37:43.993204,Academic Block B,18.464523573884126,0.0
2025-09-03 00:37:43.993204,Food Court,22.82957805669392,0.0
2025-09-03 00:37:43.993204,Central Library,16.356051321431565,0.0
2025-09-03 00:37:43.993204,Green Quad,15.0,0.0
2025-09-03 01:37:43.993204,Central Library,15.0,0.0
2025-09-03 01:37:43.993204,Academic Block A,15.65328133601021,0.0
2025-09-03 01:37:43.993204,Girls Hostel,20.97875987812401,0.0
2025-09-03 01:37:43.993204,Sports Stadium,27.834155837047064,0.0
2025-09-03 01:37:43.993204,Boys Hostel 2,15.60009310244493,0.0
2025-09-03 01:37:43.993204,Green Quad,16.838499546741904,0.0
2025-09-03 01:37:43.993204,Main Parking Lot,23.404498706763448,0.0
2025-09-03 01:37:43.993204,Boys Hostel 1,25.476161202706464,0.0
2025-09-03 01:37:43.993204,Food Court,21.858483858860062,0.0
2025-09-03 01:37:43.993204,Academic Block B,17.14196131525142,0.0
2025-09-03 02:37:43.993204,Academic Block B,15.141302790060095,0.0
2025-09-03 02:37:43.993204,Boys Hostel 2,19.88324666079578,0.0
2025-09-03 02:37:43.993204,Central Library,15.0,0.0
2025-09-03 02:37:43.993204,Girls Hostel,20.797475763443543,0.0
2025-09-03 02:37:43.993204,Food Court,21.752486601352935,0.0
2025-09-03 02:37:43.993204,Main Parking Lot,32.00887011840953,0.0
2025-09-03 02:37:43.993204,Academic Block A,17.93753392361128,0.0
2025-09-03 02:37:43.993204,Green Quad,15.0,0.0
2025-09-03 02:37:43.993204,Sports Stadium,17.964128681667223,0.0
2025-09-03 02:37:43.993204,Boys Hostel 1,18.51807306274881,0.0
2025-09-03 03:37:43.993204,Boys Hostel 2,16.774112813896288,0.0
2025-09-03 03:37:43.993204,Central Library,15.0,0.0
2025-09-03 03:37:43.993204,Main Parking Lot,23.35042654371416,0.0
